datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.72,0.02,-0.75,-2.9611,1,-99
02-Jan-1948,1.85,0.024,-1.3889,-7.3556,1,-99
03-Jan-1948,1.12,0.022,0.2167,-5.5667,1,-99
04-Jan-1948,1.14,0.021,1.6889,-4.6444,1,-99
05-Jan-1948,0,0.021,2.4389,-7.6278,1,-99
06-Jan-1948,0,0.021,1.1444,-7.2611,1,-99
07-Jan-1948,0,0.023,3.3056,-12.8111,1,-99
08-Jan-1948,0,0.024,5.0389,-4.2222,1,-99
09-Jan-1948,0,0.027,3.0444,-0.3611,1,-99
10-Jan-1948,0.24,0.03,1.1333,-7.1222,1,-99
11-Jan-1948,0.42,0.034,2.3333,-6.4278,1,-99
12-Jan-1948,0,0.039,2.3944,-3.7889,1,-99
13-Jan-1948,1.42,0.044,-3.8333,-13.1722,1,-99
14-Jan-1948,3.34,0.05,-11.1,-13.2833,1,-99
15-Jan-1948,0.6,0.057,1.8556,-15.9722,1,-99
16-Jan-1948,0.51,0.064,-6.2111,-14.3722,1,-99
17-Jan-1948,0,0.073,-15.1389,-8.3444,1,-99
18-Jan-1948,0.75,0.081,-8.8556,-8.1833,1,-99
19-Jan-1948,0.48,0.091,-5.6333,-13.1389,1,-99
20-Jan-1948,0.12,0.101,2.1278,-14.5944,1,-99
21-Jan-1948,0,0.112,0.3056,-14.1,1,-99
22-Jan-1948,0,0.124,-9.6056,-13.6722,1,-99
23-Jan-1948,0.06,0.136,-11.0389,-11.4722,1,-99
24-Jan-1948,0.06,0.149,-7.5833,-11.7111,1,-99
25-Jan-1948,0,0.162,-4.7,-14.4056,1,-99
26-Jan-1948,0,0.177,-8.0833,-14.7167,1,-99
27-Jan-1948,0,0.192,-14.1278,-12.0389,1,-99
28-Jan-1948,0,0.207,-8.55,-10.6556,1,-99
29-Jan-1948,0.06,0.223,-2.6556,-15.4444,1,-99
30-Jan-1948,0.06,0.24,-4.1778,-11.9167,1,-99
31-Jan-1948,0,0.258,-4.1056,-12.6056,1,-99
01-Feb-1948,0,0.276,-0.8111,-14.6611,1,-99
02-Feb-1948,1.39,0.295,-3.4056,-10.3444,1,-99
03-Feb-1948,2.4,0.314,-9.55,-14.8333,1,-99
04-Feb-1948,1.28,0.334,-3.0833,-12.8167,1,-99
05-Feb-1948,0.2,0.355,-3.0389,-13.5778,1,-99
06-Feb-1948,0.26,0.376,-4.1944,-14.6833,1,-99
07-Feb-1948,1.13,0.398,-3.1222,-10.3056,1,-99
08-Feb-1948,0.09,0.42,-6,-11.9778,1,-99
09-Feb-1948,0.13,0.443,-6.8167,-11.0722,1,-99
10-Feb-1948,0.53,0.467,-3.8278,-15.6222,1,-99
11-Feb-1948,0.4,0.491,-2.3611,-8,1,-99
12-Feb-1948,0.09,0.516,-4.9,-15.4,1,-99
13-Feb-1948,0.07,0.541,-3.35,-11.95,1,-99
14-Feb-1948,0.13,0.567,-1.3722,-11.8944,1,-99
15-Feb-1948,0,0.594,2.6389,-14.8167,1,-99
16-Feb-1948,0,0.621,7.5222,0.8722,1,-99
17-Feb-1948,1.07,0.648,11.1667,-2.0111,1,-99
18-Feb-1948,2.49,0.676,8.0444,-1.0722,1,-99
19-Feb-1948,0,0.705,8.1667,-8.5722,1,-99
