datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0.03,0,-3.4667,-9.9333,1,0.5601
02-Jan-1948,0.06,0,-2.8222,-11.2889,1,0.5601
03-Jan-1948,0.28,0,-0.8833,-14.1667,1,0.5601
04-Jan-1948,0.32,0,0.2056,-6.4389,1,0.5601
05-Jan-1948,0,0,2.9778,-8.1,1,0.5601
06-Jan-1948,0,0,0.4,-9.0556,1,0.5601
07-Jan-1948,0,0,2.4444,-12.65,1,0.5601
08-Jan-1948,0,0,4.1778,-7.0444,1,0.5601
09-Jan-1948,0,0,1.6722,-2.9222,1,0.5393
10-Jan-1948,0,0,-1,-9.8667,1,0.5601
11-Jan-1948,0,0,1.7611,-9.9278,1,0.5393
12-Jan-1948,0,0.006,0.6722,-5.5278,1,0.5393
13-Jan-1948,1.74,0.013,-7.4,-15.6167,1,0.5393
14-Jan-1948,0.87,0.02,-9.0944,-11.3944,1,0.4991
15-Jan-1948,1.1,0.028,-0.25,-14.3389,1,0.5393
16-Jan-1948,0,0.037,-10.2111,-10.0778,1,0.4991
17-Jan-1948,0.12,0.047,-14.1444,-6.55,1,0.4852
18-Jan-1948,0.02,0.057,-9,-6.7222,1,0.4783
19-Jan-1948,0.01,0.068,-6.0722,-14.1056,1,0.4714
20-Jan-1948,0,0.08,0.3778,-15.3444,1,0.4714
21-Jan-1948,0,0.093,-6.6611,-14.8444,1,0.4783
22-Jan-1948,0,0.106,-11.7722,-12.7833,1,0.4852
23-Jan-1948,0,0.12,-11.3611,-9.75,1,0.4852
24-Jan-1948,0,0.135,-8.0833,-7.9833,1,0.4783
25-Jan-1948,0,0.151,-5.8333,-13.4278,1,0.4644
26-Jan-1948,0.01,0.167,-10.0833,-15.4333,1,0.4506
27-Jan-1948,0,0.184,-13.1667,-9.2833,1,0.4437
28-Jan-1948,0,0.202,-7.4722,-9.9222,1,0.4298
29-Jan-1948,0,0.22,-1.9722,-15.15,1,0.4229
30-Jan-1948,0,0.239,-1.9556,-14.3111,1,0.4159
31-Jan-1948,0,0.259,-4.9111,-16.2167,1,0.4159
01-Feb-1948,0,0.279,-0.7111,-16.0889,1,0.409
02-Feb-1948,0.45,0.3,-5.0833,-13.6444,1,0.409
03-Feb-1948,0.35,0.322,-12.7889,-15.1833,1,0.409
04-Feb-1948,0.34,0.344,-8.4556,-14.8667,1,0.4021
05-Feb-1948,0,0.367,-5.2611,-12.9111,1,0.4021
06-Feb-1948,2.07,0.391,-5.7889,-14.1833,1,0.4021
07-Feb-1948,0.6,0.415,-4.3556,-14.0444,1,0.3951
08-Feb-1948,0,0.44,-10.5722,-9.3389,1,0.3951
09-Feb-1948,0,0.466,-10.5722,-8.6056,1,0.3882
10-Feb-1948,0.12,0.492,-6.1722,-12.4889,1,0.3882
11-Feb-1948,0.16,0.519,-3.4611,-12.25,1,0.3882
12-Feb-1948,2.6,0.546,-3.8444,-11.3389,1,0.3882
13-Feb-1948,1.03,0.574,-3.5,-15.4111,1,0.3882
14-Feb-1948,0.54,0.603,-4.1556,-11.5,1,0.3882
15-Feb-1948,0,0.632,2.4111,-16.2778,1,0.3882
16-Feb-1948,0,0.662,8.2278,-2.5889,1,0.3882
17-Feb-1948,0,0.692,11.4722,-2.2,1,0.4021
18-Feb-1948,0,0.723,8.8278,-0.6444,1,0.4714
19-Feb-1948,0,0.754,4.0111,-5.8833,1,0.6239
20-Feb-1948,0,0.786,-7.1389,-15.9778,1,0.6932
21-Feb-1948,0,0.818,-3.4167,-16.1167,1,0.6655
22-Feb-1948,0.63,0.851,-2.8889,-15.3167,1,0.5684
23-Feb-1948,0.93,0.885,3.4722,-9.1944,1,0.4852
24-Feb-1948,1.97,0.919,4.1667,-0.8667,1,0.5546
25-Feb-1948,0.04,0.953,2.1111,-1.6944,1,0.7209
26-Feb-1948,10.82,0.988,9.4778,-3.6111,1,0.915
27-Feb-1948,19.52,1.024,4.3944,-1.3667,1,1.1646
28-Feb-1948,2.78,1.059,0.6111,-2.2333,1,1.3032
29-Feb-1948,2.48,1.096,-0.3778,-6.3167,1,1.4973
01-Mar-1948,4.45,1.132,-0.1,-8.15,16.32,1.941
02-Mar-1948,3.31,1.169,-3.05,-7.4444,16.32,2.0796
03-Mar-1948,0.67,1.207,-0.0056,-11.8167,16.32,1.9687
04-Mar-1948,0,1.245,-3.3111,-14.1611,16.32,1.733
05-Mar-1948,1.88,1.283,-2.6944,-14.7111,16.32,1.4835
06-Mar-1948,5.32,1.322,0.1278,-9.6556,16.32,1.1674
07-Mar-1948,1.36,1.361,-0.85,-9.65,16.32,1.0204
08-Mar-1948,0,1.4,-0.3667,-9.6611,16.32,0.9372
09-Mar-1948,0,1.44,-5.9556,-16.5278,16.32,0.8318
10-Mar-1948,0,1.48,-12.6,-14.5167,16.32,0.7348
11-Mar-1948,0,1.521,-10.4611,-10.2667,16.32,0.7112
12-Mar-1948,0,1.561,-1.9333,-12.65,16.32,0.7584
13-Mar-1948,0,1.602,2.5667,-15.6667,16.32,0.7348
14-Mar-1948,0,1.643,7.1222,-6.4056,16.32,0.8485
15-Mar-1948,0,1.685,9.2556,0.0278,16.32,1.636
16-Mar-1948,0,1.727,8.4278,0.3222,16.32,3.1056
17-Mar-1948,0.37,1.769,7.75,-3.1944,16.32,3.4938
18-Mar-1948,13.72,1.811,11.9722,-1,16.32,3.6047
19-Mar-1948,8.65,1.854,11.9333,4.3833,16.32,5.8507
20-Mar-1948,0.61,1.896,15.7667,-1.8833,16.32,6.7796
21-Mar-1948,0.6,1.939,14.8111,3.9111,16.32,6.8212
22-Mar-1948,0,1.982,12.8778,-3.3667,16.32,3.6047
23-Mar-1948,0,2.026,16.5056,-2.7167,16.32,2.4955
24-Mar-1948,0,2.069,17.05,-1.1833,16.32,1.4419
25-Mar-1948,4.9,2.113,20.5167,-1.0722,16.32,1.0759
26-Mar-1948,3.41,2.156,19.5333,6.0222,16.32,0.9927
27-Mar-1948,1.18,2.2,8.0944,-4.1167,16.32,1.0481
28-Mar-1948,1.1,2.244,6.2667,-7.55,16.32,1.1979
29-Mar-1948,0.35,2.288,4.7222,-1.8778,16.32,0.9927
30-Mar-1948,3.69,2.332,9.5167,-6.8556,16.32,0.8845
31-Mar-1948,2.45,2.376,7.45,2.7833,16.32,0.8582
01-Apr-1948,0.16,2.421,7.7278,-2.3111,45.46,0.8318
02-Apr-1948,0.02,2.465,6.5944,-0.7333,45.46,0.8318
03-Apr-1948,0,2.509,12.5444,-4.7278,45.46,0.8069
04-Apr-1948,0,2.553,19.9,4.7889,45.46,0.7584
05-Apr-1948,0,2.598,18.9667,5.6222,45.46,0.7348
06-Apr-1948,8.24,2.642,18.6111,-0.75,45.46,0.7112
07-Apr-1948,5.19,2.686,19.6222,6.4722,45.46,0.7348
08-Apr-1948,0.87,2.731,12.1889,0.4111,45.46,0.7819
09-Apr-1948,0,2.775,10.4889,-3.3111,45.46,0.8845
10-Apr-1948,11.56,2.819,15.9222,1.3333,45.46,0.7819
11-Apr-1948,1.38,2.863,13.3611,4,45.46,0.7584
12-Apr-1948,0,2.907,12.15,-0.9056,45.46,0.7819
13-Apr-1948,0,2.951,14.6167,-1.8944,45.46,0.7819
14-Apr-1948,0,2.994,17.5667,-1.9944,45.46,0.7112
15-Apr-1948,0,3.038,19.7556,1.2167,45.46,0.6877
16-Apr-1948,0,3.081,16.9944,5.3611,45.46,0.6655
17-Apr-1948,1.48,3.125,16.4944,-1.7111,45.46,0.6655
18-Apr-1948,0.28,3.168,25.8167,6.65,45.46,0.6655
19-Apr-1948,0,3.211,25.8556,15.3056,45.46,0.6433
20-Apr-1948,0,3.254,20.8778,5.4778,45.46,0.6433
21-Apr-1948,0.07,3.296,18.9889,-0.1389,45.46,0.6433
22-Apr-1948,3.9,3.339,16.4444,3.4278,45.46,0.6225
23-Apr-1948,8.01,3.381,24.25,7.4278,45.46,0.6433
24-Apr-1948,1.27,3.423,23.8778,13.7222,45.46,0.6433
25-Apr-1948,5.22,3.464,27.5833,15.0833,45.46,0.6433
26-Apr-1948,13.37,3.506,24.9056,15.0389,45.46,0.6433
27-Apr-1948,4.79,3.547,19.8111,10.8222,45.46,0.6655
28-Apr-1948,0.04,3.588,19.3111,7.8667,45.46,0.7348
29-Apr-1948,0,3.628,17.6667,3.6833,45.46,0.7348
30-Apr-1948,1.99,3.668,18.7167,3.0944,45.46,0.6655
01-May-1948,1.43,3.708,19.3889,8.4889,86.72,0.6433
02-May-1948,0.19,3.748,16.5333,6.9222,86.72,0.6433
03-May-1948,1.34,3.787,20.6389,3.5778,86.72,0.6433
04-May-1948,4.01,3.825,21.15,9.9944,86.72,0.6433
05-May-1948,15.62,3.864,21.5722,9.45,86.72,0.6433
06-May-1948,10.83,3.902,15.6167,7.7778,86.72,0.7584
07-May-1948,0.91,3.94,15.3889,2.4889,86.72,0.8845
08-May-1948,9.14,3.977,15.3833,-0.9389,86.72,0.8069
09-May-1948,19.68,4.014,10.3778,4.9278,86.72,0.7348
10-May-1948,4.42,4.05,8.0389,5.0389,86.72,0.9649
11-May-1948,3.3,4.086,10.7833,5.2278,86.72,1.1674
12-May-1948,5.87,4.122,11.3222,6.6944,86.72,1.0204
13-May-1948,1.86,4.157,16.1444,7.7167,86.72,0.9927
14-May-1948,11.38,4.191,21.7722,5.4444,86.72,1.0204
15-May-1948,4.15,4.225,22.3056,12.0056,86.72,0.9927
16-May-1948,2.85,4.259,20.5556,10.2611,86.72,0.9927
17-May-1948,1.73,4.292,21.0278,8.1722,86.72,0.9927
18-May-1948,0,4.325,22.7667,7.7556,86.72,0.8845
19-May-1948,0,4.357,24.4833,6.9389,86.72,0.8069
20-May-1948,2.44,4.388,31.0833,12.0944,86.72,0.7348
21-May-1948,0.87,4.419,26.3167,12.4111,86.72,0.7348
22-May-1948,0.05,4.45,27.3,8.7556,86.72,0.7112
23-May-1948,0.01,4.48,23.0667,9.0889,86.72,0.6877
24-May-1948,0,4.509,20.2111,4.5278,86.72,0.6655
25-May-1948,0,4.538,22.9944,6.4611,86.72,0.6225
26-May-1948,0,4.566,26.5833,7.8333,86.72,0.6017
27-May-1948,0,4.593,28.3722,11.1722,86.72,0.6017
28-May-1948,0,4.62,23.2833,10.2389,86.72,0.6017
29-May-1948,0,4.647,21.7056,7.7611,86.72,0.5809
30-May-1948,0,4.673,24.1444,10.8889,86.72,0.5809
31-May-1948,0,4.698,27.2667,6.6278,86.72,0.5601
01-Jun-1948,0,4.722,29.8778,10.1778,93.03,0.5601
02-Jun-1948,0,4.746,31.05,11.5,93.03,0.5601
03-Jun-1948,0,4.769,31.4111,13.4222,93.03,0.5393
04-Jun-1948,11.19,4.792,31.2,14.6,93.03,0.5393
05-Jun-1948,5.36,4.814,24.0889,12.0778,93.03,0.5601
06-Jun-1948,1.11,4.835,23.5056,8.55,93.03,0.6017
07-Jun-1948,1.05,4.856,24.5889,11.9278,93.03,0.5809
08-Jun-1948,0.26,4.876,22.5722,11.9556,93.03,0.5601
09-Jun-1948,0,4.895,25.9833,8.8444,93.03,0.5601
10-Jun-1948,0.14,4.913,30.5389,11.0444,93.03,0.5601
11-Jun-1948,5.25,4.931,27.2611,14.3444,93.03,0.5393
12-Jun-1948,3.69,4.948,24.5222,13.1611,93.03,0.5393
13-Jun-1948,2.04,4.965,25.1667,9.3611,93.03,0.5601
14-Jun-1948,2.16,4.981,24.6944,11.8667,93.03,0.5601
15-Jun-1948,1.48,4.996,22.7167,11.0556,93.03,0.5393
16-Jun-1948,0.07,5.01,23.5333,11.0889,93.03,0.5296
17-Jun-1948,0.18,5.023,20.3889,11.3111,93.03,0.5296
18-Jun-1948,2.4,5.036,19.1722,12,93.03,0.5296
19-Jun-1948,2.83,5.048,22.2889,11.3167,93.03,0.5393
20-Jun-1948,1.95,5.06,23.2333,8.7722,93.03,0.5185
21-Jun-1948,4.09,5.07,24.1611,13.35,93.03,0.5393
22-Jun-1948,2.41,5.08,26.9889,17.5833,93.03,0.5601
23-Jun-1948,0.53,5.09,27.3611,19.2889,93.03,0.5393
24-Jun-1948,0.31,5.098,27.8611,16.6778,93.03,0.5393
25-Jun-1948,1.5,5.106,28.3556,13.9556,93.03,0.5393
26-Jun-1948,4.32,5.113,28.1,16.6444,93.03,0.5601
27-Jun-1948,8.62,5.119,28.1222,15.2944,93.03,0.5296
28-Jun-1948,4.69,5.124,23.3,17.4722,93.03,0.5296
29-Jun-1948,0.77,5.129,26.05,14.8111,93.03,0.5296
30-Jun-1948,0.34,5.133,23.1611,11.7778,93.03,0.5185
01-Jul-1948,0,5.136,26.0111,7.1667,91.83,0.5088
02-Jul-1948,0,5.138,33.2167,19.2167,91.83,0.4991
03-Jul-1948,0.1,5.14,32.8056,19.5167,91.83,0.4728
04-Jul-1948,0.16,5.141,31.1222,17.2278,91.83,0.4728
05-Jul-1948,0,5.141,33.4944,18.5889,91.83,0.4575
06-Jul-1948,2.16,5.14,34.6056,21.15,91.83,0.4575
07-Jul-1948,1.73,5.139,31.6889,17.7278,91.83,0.4409
08-Jul-1948,0,5.137,33.15,17.9111,91.83,0.4644
09-Jul-1948,0,5.134,33.3722,20.5167,91.83,0.4492
10-Jul-1948,0.2,5.13,32.7056,16.6611,91.83,0.4409
11-Jul-1948,0.99,5.126,33.6889,17.8,91.83,0.4409
12-Jul-1948,4.52,5.121,33.1333,19.9056,91.83,0.4339
13-Jul-1948,2.72,5.115,25.4167,18.8778,91.83,0.4575
14-Jul-1948,1.96,5.108,26.6778,16.2278,91.83,0.4991
15-Jul-1948,5.73,5.1,24.8111,14.1556,91.83,0.4991
16-Jul-1948,5.14,5.092,28.7833,16.7889,91.83,0.5088
17-Jul-1948,2.41,5.083,28.3056,17.8111,91.83,0.5088
18-Jul-1948,0.01,5.074,27.1444,15.1444,91.83,0.5088
19-Jul-1948,2.14,5.063,29.7611,13.5056,91.83,0.4811
20-Jul-1948,3.3,5.052,32.1944,18.7333,91.83,0.4575
21-Jul-1948,3.9,5.04,31.8111,20.5611,91.83,0.4492
22-Jul-1948,3.11,5.027,27.3389,16.4833,91.83,0.4492
23-Jul-1948,0.52,5.014,25.1944,10.4167,91.83,0.4728
24-Jul-1948,0.8,5,28.8222,10.6111,91.83,0.4409
25-Jul-1948,1.07,4.985,27.8722,17.6611,91.83,0.4339
26-Jul-1948,0.49,4.97,29.5833,12.7444,91.83,0.4409
27-Jul-1948,0,4.953,28.3278,14.8,91.83,0.4256
28-Jul-1948,0.15,4.937,30.25,12.4,91.83,0.4104
29-Jul-1948,8.63,4.919,28.2833,17.1833,91.83,0.4104
30-Jul-1948,9.32,4.901,26.7444,15.1389,91.83,0.4256
31-Jul-1948,0.1,4.882,27.2667,11.75,91.83,0.4173
01-Aug-1948,0,4.862,25.9444,13.0389,91.88,0.4021
02-Aug-1948,0,4.841,25.9167,9.9611,91.88,0.4021
03-Aug-1948,2.71,4.82,22.7722,14.5611,91.88,0.4021
04-Aug-1948,0,4.799,24.0611,10.4167,91.88,0.4104
05-Aug-1948,0,4.776,25.1556,7.7667,91.88,0.4021
06-Aug-1948,0.15,4.753,25.9167,8.0722,91.88,0.4021
07-Aug-1948,1.72,4.73,22.3278,13.7056,91.88,0.4021
08-Aug-1948,4.98,4.705,23.5722,14.2833,91.88,0.4173
09-Aug-1948,0.62,4.68,26.5056,13.9833,91.88,0.4256
10-Aug-1948,2.79,4.655,29.8222,18.2944,91.88,0.4173
11-Aug-1948,1.93,4.629,30.0111,15.85,91.88,0.4021
12-Aug-1948,0,4.602,29.0722,14.2667,91.88,0.4104
13-Aug-1948,0,4.574,27.9889,13.6222,91.88,0.4021
14-Aug-1948,0,4.546,28.1111,11.4333,91.88,0.3882
15-Aug-1948,0,4.518,29.4333,13.9056,91.88,0.3813
16-Aug-1948,1.69,4.489,30.3333,15.5333,91.88,0.3882
17-Aug-1948,5.87,4.459,27.6778,15.1389,91.88,0.3882
18-Aug-1948,0.07,4.429,28.7556,13.65,91.88,0.3813
19-Aug-1948,0,4.398,28.8556,11.4444,91.88,0.3951
20-Aug-1948,0,4.366,30.4,15.1667,91.88,0.3813
21-Aug-1948,0.6,4.334,31.8222,18.4944,91.88,0.3813
22-Aug-1948,0.01,4.302,33.7556,15.9667,91.88,0.3882
23-Aug-1948,0.06,4.269,36.8389,23.4944,91.88,0.3813
24-Aug-1948,0,4.236,37.5222,23.9278,91.88,0.3743
25-Aug-1948,0,4.202,35.4111,22,91.88,0.3743
26-Aug-1948,0.12,4.167,34.4611,21.7,91.88,0.3674
27-Aug-1948,1.84,4.132,32.4333,20.9667,91.88,0.3605
28-Aug-1948,0.87,4.097,33.2278,20.7444,91.88,0.3605
29-Aug-1948,14.76,4.061,31.3944,16.8,91.88,0.3743
30-Aug-1948,0.06,4.025,28.8722,13.9611,91.88,0.4492
31-Aug-1948,0,3.988,28.3778,12.2167,91.88,0.4492
01-Sep-1948,2.39,3.951,25.55,16.6167,88.85,0.4575
02-Sep-1948,0,3.914,29.0167,14.5333,88.85,0.4104
03-Sep-1948,0,3.876,30.2778,12.4111,88.85,0.3951
04-Sep-1948,0,3.837,31.1278,12.9611,88.85,0.3882
05-Sep-1948,0.13,3.799,31.1778,13.6889,88.85,0.3882
06-Sep-1948,1.85,3.76,29.5833,15.2778,88.85,0.3882
07-Sep-1948,0.71,3.72,25.2833,15.95,88.85,0.3813
08-Sep-1948,1.33,3.68,22.8222,12.0222,88.85,0.3813
09-Sep-1948,0.47,3.64,23.2944,6.6667,88.85,0.3813
10-Sep-1948,0.05,3.6,22.4222,4.9611,88.85,0.3813
11-Sep-1948,0,3.559,30.9722,12.4611,88.85,0.3743
12-Sep-1948,0,3.518,31.3278,13.5278,88.85,0.3813
13-Sep-1948,0,3.477,28.3722,13.8444,88.85,0.3813
14-Sep-1948,0,3.435,26.7056,6.7667,88.85,0.3743
15-Sep-1948,0,3.394,31.5333,13.6333,88.85,0.3882
16-Sep-1948,0.12,3.352,32.7778,17.05,88.85,0.3743
17-Sep-1948,0.71,3.309,31.5167,19.5889,88.85,0.3743
18-Sep-1948,0.26,3.267,32.1056,20.1556,88.85,0.3466
19-Sep-1948,20.53,3.224,32.9444,16.6889,88.85,0.3674
20-Sep-1948,13.41,3.181,25.6167,16.9,88.85,0.4644
21-Sep-1948,7.82,3.138,17.1833,11.1833,88.85,0.5809
22-Sep-1948,0.08,3.095,19.6722,9.7444,88.85,0.4575
23-Sep-1948,0,3.051,20.3667,4.8444,88.85,0.4575
24-Sep-1948,0.05,3.008,20.9944,5.2222,88.85,0.4492
25-Sep-1948,0.03,2.964,22.1167,4.5944,88.85,0.4104
26-Sep-1948,0,2.92,23.2889,4.5722,88.85,0.4021
27-Sep-1948,0,2.876,23.6722,4.2722,88.85,0.3951
28-Sep-1948,0,2.832,24.9333,4.6889,88.85,0.4021
29-Sep-1948,0.22,2.788,24.1944,6.5556,88.85,0.4021
30-Sep-1948,0.29,2.744,23.3556,11.9444,88.85,0.3951
01-Oct-1948,0,2.7,20.8,9.15,53.48,0.3951
02-Oct-1948,0,2.656,17.6278,2.2389,53.48,0.4104
03-Oct-1948,0,2.611,17.2056,-0.9611,53.48,0.4021
04-Oct-1948,0,2.567,18.2667,-0.0889,53.48,0.3951
05-Oct-1948,0.02,2.523,17.9222,2.2889,53.48,0.4104
06-Oct-1948,5.14,2.478,17.2667,9.5667,53.48,0.4104
07-Oct-1948,25.77,2.434,14.4333,7.9111,53.48,0.4492
08-Oct-1948,2.82,2.39,13.1111,5.5889,53.48,0.4908
09-Oct-1948,0.12,2.346,12.2444,4.8944,53.48,0.5296
10-Oct-1948,1.03,2.302,13.6889,-0.5667,53.48,0.5088
11-Oct-1948,1.1,2.258,13.6944,5.5833,53.48,0.4811
