datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,6.61,0.76,18.6056,9.9333,41.77,0.9529
02-Jan-1948,1.57,0.77,11.1056,-0.3444,41.77,1.3045
03-Jan-1948,0,0.774,12.5056,-4.1778,41.77,1.1627
04-Jan-1948,0,0.779,13.2556,-1.6,41.77,0.9529
05-Jan-1948,0,0.784,10.6111,-1.5389,41.77,0.8451
06-Jan-1948,0,0.79,14.5944,-3.0889,41.77,0.7714
07-Jan-1948,0,0.797,13.4278,-6.2556,41.77,0.7373
08-Jan-1948,0.25,0.804,16.9333,-3.8444,41.77,0.7373
09-Jan-1948,0.05,0.812,19.0167,1.7444,41.77,0.7033
10-Jan-1948,0,0.82,14.2778,-1.5444,41.77,0.7033
11-Jan-1948,2.57,0.829,10.2444,-2.3056,41.77,0.6693
12-Jan-1948,6.2,0.838,14.2722,1.1167,41.77,0.6352
13-Jan-1948,14.55,0.848,12.2111,0.4722,41.77,1.1627
14-Jan-1948,0.04,0.858,1.7389,-7.7722,41.77,1.6675
15-Jan-1948,0,0.869,4.8167,-12.6444,41.77,1.3726
16-Jan-1948,0.21,0.881,8.9389,-7.5611,41.77,1.089
17-Jan-1948,1.01,0.893,5.5111,-5.2389,41.77,0.9529
18-Jan-1948,2.35,0.905,4.4778,-8.9111,41.77,0.8791
19-Jan-1948,0.22,0.918,7.4167,-8.1111,41.77,0.8451
20-Jan-1948,2.68,0.932,5.4611,-1.2111,41.77,0.8451
21-Jan-1948,2.38,0.946,8.3778,1.6944,41.77,0.8451
22-Jan-1948,2.94,0.96,9.8556,0.2444,41.77,0.8791
23-Jan-1948,3.07,0.975,8.3889,-2.35,41.77,0.8791
24-Jan-1948,6.3,0.991,1.3611,-5.5056,41.77,0.8791
25-Jan-1948,0,1.007,6.0111,-8.8556,41.77,0.8791
26-Jan-1948,0.42,1.023,9.0611,-5.0278,41.77,0.8791
27-Jan-1948,8.65,1.04,7.5333,0.8333,41.77,1.0209
28-Jan-1948,1.59,1.058,3.2389,-2.6889,41.77,1.1627
29-Jan-1948,10.68,1.076,4.0556,-1.6389,41.77,1.2364
30-Jan-1948,17.13,1.094,4.9056,0.6611,41.77,1.452
31-Jan-1948,1.15,1.113,4.0389,-1.0778,41.77,2.5977
01-Feb-1948,0.14,1.132,7.7056,-2.7667,43.05,2.6771
02-Feb-1948,0,1.152,8.4111,-4.8667,43.05,2.1269
03-Feb-1948,1.54,1.173,15.65,-4.9444,43.05,1.6675
04-Feb-1948,3.27,1.193,15.3111,-1.1167,43.05,1.3726
05-Feb-1948,3.26,1.214,12.7222,7.1833,43.05,1.3726
06-Feb-1948,10.04,1.236,16.1556,6.4167,43.05,1.3726
07-Feb-1948,28.14,1.258,12.9,6.5333,43.05,1.7015
08-Feb-1948,52.97,1.28,10.9222,4.4278,43.05,7.033
09-Feb-1948,9.84,1.303,5.8722,0.4833,43.05,9.9256
10-Feb-1948,7.01,1.326,3.9833,-2.0389,43.05,9.9256
11-Feb-1948,13.87,1.35,3.5556,-1.0833,43.05,8.9047
12-Feb-1948,21.5,1.374,10.0389,2.4833,43.05,6.9763
13-Feb-1948,5.69,1.398,21.2222,6.95,43.05,5.0819
