datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,1.53,4.9722,-3.9667,32.83,0.1897
02-Jan-1948,0,1.518,6.0389,-3.9556,32.83,0.1897
03-Jan-1948,0,1.506,9.0278,-0.9722,32.83,0.1897
04-Jan-1948,0,1.496,10.6056,-0.2111,32.83,0.1897
05-Jan-1948,0,1.486,10.6222,0.1278,32.83,0.1897
06-Jan-1948,0,1.476,12.4333,0.7889,32.83,0.1897
07-Jan-1948,0,1.468,15.3833,1.2778,32.83,0.1897
08-Jan-1948,0,1.46,15.6667,2.4333,32.83,0.1897
09-Jan-1948,0,1.453,16.1056,2.5556,32.83,0.1897
10-Jan-1948,0,1.447,17.8,1.8778,32.83,0.1897
11-Jan-1948,0,1.442,14.6944,1.4444,32.83,0.1897
12-Jan-1948,0,1.437,15.8556,0.5444,32.83,0.1897
13-Jan-1948,0,1.433,15.4278,0.5056,32.83,0.1897
14-Jan-1948,0,1.43,16.0889,-0.4167,32.83,0.1897
15-Jan-1948,0,1.427,16.5056,-1.45,32.83,0.1897
16-Jan-1948,0,1.426,15.2833,-0.6722,32.83,0.1897
17-Jan-1948,0,1.425,14.25,-2.4722,32.83,0.1897
18-Jan-1948,0,1.424,8.9778,-3.2833,32.83,0.1786
19-Jan-1948,0,1.425,9.7722,-1.0444,32.83,0.1786
20-Jan-1948,0,1.426,10.9056,-6.0889,32.83,0.1786
21-Jan-1948,0,1.429,13.1278,-5.1389,32.83,0.1897
22-Jan-1948,0,1.431,12.8278,-2.4778,32.83,0.1897
23-Jan-1948,0,1.435,15.0611,-0.1444,32.83,0.1897
24-Jan-1948,0,1.439,7.0778,-0.1444,32.83,0.1897
25-Jan-1948,1.04,1.445,3.0778,2.5556,32.83,0.1786
26-Jan-1948,0.77,1.45,6.0778,0.8333,32.83,0.1786
27-Jan-1948,0,1.457,3.2056,-3.1611,32.83,0.1786
28-Jan-1948,0,1.465,5.1611,-7.0111,32.83,0.1786
29-Jan-1948,0,1.473,7,-6.6556,32.83,0.1786
30-Jan-1948,0,1.482,8.1278,-5.3611,32.83,0.1786
31-Jan-1948,0,1.491,11.3444,-5.45,32.83,0.1897
01-Feb-1948,1.13,1.502,6.8278,-4.0889,35.42,0.1897
02-Feb-1948,1.98,1.513,4.2167,-1.3556,35.42,0.1897
03-Feb-1948,0,1.524,5.5556,-6.1722,35.42,0.1897
04-Feb-1948,37.02,1.537,6.9111,-5.25,35.42,0.1897
05-Feb-1948,32.93,1.55,1.6,0.1111,35.42,0.4464
06-Feb-1948,25.42,1.564,2.4778,-1.5889,35.42,0.3348
07-Feb-1948,3.54,1.579,4.8778,-5.2444,35.42,0.2902
08-Feb-1948,0,1.595,9.0889,-5.6556,35.42,0.2679
09-Feb-1948,0,1.611,10.8722,-3.7278,35.42,0.2567
10-Feb-1948,0,1.628,5.6167,1.0278,35.42,0.2344
11-Feb-1948,0,1.645,4.0889,-3.0556,35.42,0.2344
12-Feb-1948,0,1.663,4.5778,-6.1111,35.42,0.2232
13-Feb-1948,0,1.682,6.6667,-7.0833,35.42,0.2232
14-Feb-1948,0,1.702,12.1167,-3.4833,35.42,0.2232
15-Feb-1948,0,1.722,12.4944,-3.6389,35.42,0.2232
16-Feb-1948,0,1.743,16.2833,0.5167,35.42,0.2232
17-Feb-1948,0,1.765,17.3333,4.6389,35.42,0.2344
18-Feb-1948,0,1.787,12.9944,0.6889,35.42,0.2567
19-Feb-1948,0,1.81,8.5944,-0.0833,35.42,0.2679
20-Feb-1948,0,1.834,8.4667,0.8444,35.42,0.279
21-Feb-1948,0,1.858,13.5,-1.2111,35.42,0.279
22-Feb-1948,0,1.883,9.5833,0.9222,35.42,0.2902
23-Feb-1948,0,1.908,7.9611,1.4611,35.42,0.3013
24-Feb-1948,0,1.934,10.1056,-0.45,35.42,0.3013
25-Feb-1948,0,1.961,11.4667,-0.2444,35.42,0.2902
26-Feb-1948,0,1.988,8.0444,-2.45,35.42,0.279
27-Feb-1948,0.96,2.016,4.7611,1.7833,35.42,0.279
28-Feb-1948,1.52,2.045,3.2722,0.85,35.42,0.2902
29-Feb-1948,0.83,2.074,8.0222,-3.7222,35.42,0.2902
01-Mar-1948,0,2.104,7.3167,-2.4889,35.73,0.2679
