datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,10.19,0.65,0.2444,-8.3722,25.1,0.0625
02-Jan-1948,2.14,0.65,1.6667,-11.5944,25.1,0.1159
03-Jan-1948,0,0.649,7.8667,-6.3389,25.1,0.1307
04-Jan-1948,0,0.649,8.0833,-0.5111,25.1,0.1595
05-Jan-1948,0,0.649,11.9667,-2.8556,25.1,0.1274
06-Jan-1948,0,0.65,9.5444,-5.2167,25.1,0.1405
07-Jan-1948,0,0.652,13.4444,-1.2389,25.1,0.1307
08-Jan-1948,0,0.654,17.0056,5.3778,25.1,0.1159
09-Jan-1948,0,0.658,12.7778,2.15,25.1,0.1019
10-Jan-1948,0,0.661,8.9111,-3.4833,25.1,0.0986
11-Jan-1948,0.44,0.666,7.8111,3.3,25.1,0.0904
12-Jan-1948,1.44,0.671,8.2,1.8222,25.1,0.0715
13-Jan-1948,0,0.677,2.8222,-9.2722,25.1,0.083
14-Jan-1948,0,0.683,-0.3333,-11.8444,25.1,0.0805
15-Jan-1948,0,0.691,8.2889,-4.9111,25.1,0.069
16-Jan-1948,0,0.699,3.3444,-10.4833,25.1,0.0666
17-Jan-1948,0,0.707,-3.3667,-15.9833,25.1,0.0608
18-Jan-1948,0,0.716,-0.4167,-9.1,25.1,0.0608
19-Jan-1948,0.02,0.726,3.9833,-5.6278,25.1,0.0551
20-Jan-1948,0.01,0.737,7.3611,-5.5389,25.1,0.0584
21-Jan-1948,0.07,0.748,8.3611,-2.8778,25.1,0.0584
22-Jan-1948,0.56,0.76,4.6833,-5.8611,25.1,0.0551
23-Jan-1948,0.08,0.773,-5.2,-16.8167,25.1,0.0526
24-Jan-1948,0.31,0.786,-4.8833,-16.0056,25.1,0.0551
25-Jan-1948,0.23,0.8,-0.0833,-7.8778,25.1,0.0584
26-Jan-1948,0.2,0.814,-2.5278,-8.3667,25.1,0.0386
27-Jan-1948,0.08,0.829,-6.1,-13.5278,25.1,0.0436
28-Jan-1948,0,0.845,-6.5389,-16.1167,25.1,0.0452
29-Jan-1948,0.17,0.862,-1.4889,-11.7222,25.1,0.0526
30-Jan-1948,1.15,0.879,-1.7056,-6.25,25.1,0.0436
31-Jan-1948,0.22,0.896,-0.6944,-7.8333,25.1,0.0485
01-Feb-1948,0,0.915,3.6389,-7.6778,23.68,0.0526
02-Feb-1948,0.52,0.934,6.3222,-7.95,23.68,0.037
03-Feb-1948,3.25,0.953,4.3667,-0.0722,23.68,0.0551
04-Feb-1948,9.99,0.973,2.8056,-3.2611,23.68,0.0567
