datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,1.36,0.23,-1.5167,-6.7111,2.97,0.0233
02-Jan-1948,9.66,0.233,-2.7722,-12.4611,2.97,0.0199
03-Jan-1948,0,0.232,2.5278,-11.3333,2.97,0.0183
04-Jan-1948,0.2,0.231,1.8222,-5.75,2.97,0.0166
05-Jan-1948,0,0.231,3.5167,-7.6333,2.97,0.0183
06-Jan-1948,0,0.232,4.0056,-9.9556,2.97,0.0183
07-Jan-1948,0,0.234,6.7056,-5.0389,2.97,0.0166
08-Jan-1948,0,0.236,8.3833,-3.85,2.97,0.0166
09-Jan-1948,0,0.239,2.85,-3.5278,2.97,0.0166
10-Jan-1948,0,0.243,-1.7278,-4.8389,2.97,0.0166
11-Jan-1948,0,0.248,4,-4.2722,2.97,0.0183
12-Jan-1948,0,0.253,2.1667,-8.7722,2.97,0.0199
13-Jan-1948,0,0.259,-6.9333,-13.9611,2.97,0.0166
14-Jan-1948,0.13,0.266,-8.5389,-17.2889,2.97,0.0166
15-Jan-1948,0.07,0.273,3.7611,-14.2889,2.97,0.0166
16-Jan-1948,0,0.282,-13.0222,-16.3667,2.97,0.015
17-Jan-1948,0,0.291,-11.2611,-14.9444,2.97,0.015
18-Jan-1948,0.2,0.3,-4.3111,-16.5889,2.97,0.0133
19-Jan-1948,0,0.311,-3.5333,-15.1611,2.97,0.0133
20-Jan-1948,0,0.322,3.5778,-12.2278,2.97,0.0116
21-Jan-1948,0,0.333,-1.15,-13.6944,2.97,0.0083
22-Jan-1948,0,0.346,-10.3167,-17.4667,2.97,0.0083
23-Jan-1948,0,0.359,-11.7944,-13.9278,2.97,0.0083
24-Jan-1948,0,0.373,-7.3944,-17.3278,2.97,0.0066
25-Jan-1948,0,0.387,-5.0167,-13.7389,2.97,0.0066
26-Jan-1948,0,0.403,-9.75,-15.6444,2.97,0.0066
27-Jan-1948,0,0.419,-12.9611,-15.8278,2.97,0.0066
28-Jan-1948,0,0.435,-9.1611,-14.45,2.97,0.0066
29-Jan-1948,0,0.452,-0.0611,-15.3722,2.97,0.0066
30-Jan-1948,0,0.47,-3.4,-12.5,2.97,0.0066
31-Jan-1948,0,0.489,-2.7278,-12.05,2.97,0.0066
01-Feb-1948,0,0.508,0.8389,-12.2833,7.08,0.0066
02-Feb-1948,0.2,0.528,-2.6833,-10.7111,7.08,0.0083
03-Feb-1948,1.76,0.549,-8.9889,-13.3222,7.08,0.0083
04-Feb-1948,0.63,0.57,-6.6444,-13.7333,7.08,0.0083
05-Feb-1948,0,0.592,-5.0389,-15.0444,7.08,0.0083
06-Feb-1948,0.21,0.614,-4.5944,-17.0722,7.08,0.0083
07-Feb-1948,0,0.637,-2.4056,-12.9944,7.08,0.0083
08-Feb-1948,0.07,0.661,-10.2444,-13.5222,7.08,0.0066
09-Feb-1948,0,0.685,-7.0778,-15.7611,7.08,0.0066
10-Feb-1948,0.67,0.71,-3.4333,-16.2278,7.08,0.0066
11-Feb-1948,0.67,0.736,-3.2389,-9.9833,7.08,0.0066
12-Feb-1948,1.38,0.762,-7.4,-17.1611,7.08,0.0083
13-Feb-1948,2.48,0.788,-5.1833,-11.8389,7.08,0.0083
14-Feb-1948,0,0.815,-4.6833,-12.6556,7.08,0.0083
15-Feb-1948,0,0.843,6.6111,-16.0556,7.08,0.01
16-Feb-1948,0,0.872,10.7778,0.8111,7.08,0.0366
17-Feb-1948,0,0.9,14.9722,-3,7.08,1.4128
18-Feb-1948,0,0.93,12.1944,-0.7,7.08,2.2605
19-Feb-1948,0,0.96,8.4222,-9.7556,7.08,1.3795
20-Feb-1948,0,0.99,-6.0222,-13.9333,7.08,0.3657
21-Feb-1948,0,1.021,-2.4944,-10.8778,7.08,0.3158
22-Feb-1948,0,1.053,0.2889,-12.0944,7.08,0.2576
23-Feb-1948,1.39,1.085,6.2889,-5.8222,7.08,0.2826
24-Feb-1948,4.26,1.117,5.5389,0.9944,7.08,0.4321
25-Feb-1948,0.11,1.15,5.2444,-0.8556,7.08,0.5651
26-Feb-1948,9.01,1.183,13.0444,-2.9333,7.08,0.482
27-Feb-1948,20.78,1.217,10.2056,4.5778,7.08,1.579
28-Feb-1948,1.24,1.251,7.6222,-2,7.08,7.2135
29-Feb-1948,5.99,1.286,0.4167,-5.3556,7.08,8.6097
01-Mar-1948,13.16,1.321,-0.6111,-4.0389,13.64,2.1607
02-Mar-1948,3.89,1.357,-1.6111,-5.2333,13.64,0.6033
03-Mar-1948,0.15,1.393,-1.8222,-6.7167,13.64,0.4189
04-Mar-1948,0,1.429,-2.9278,-12.9444,13.64,0.3657
05-Mar-1948,4.2,1.466,-1.5667,-9.9222,13.64,0.3657
06-Mar-1948,6.13,1.503,0.6833,-5.0722,13.64,0.3241
07-Mar-1948,0.52,1.54,-1.6611,-8.5278,13.64,0.2826
08-Mar-1948,0,1.578,-1.4389,-9.4333,13.64,0.241
09-Mar-1948,0,1.616,-8.3444,-17.4722,13.64,0.1995
10-Mar-1948,0,1.655,-13.0056,-17.2,13.64,0.1745
11-Mar-1948,0,1.693,-12.4778,-12.8389,13.64,0.1496
12-Mar-1948,0,1.732,-1.1778,-13.8056,13.64,0.1247
13-Mar-1948,0,1.772,4.8389,-13.0556,13.64,0.0914
14-Mar-1948,0,1.811,9.4944,-2.0444,13.64,0.0997
15-Mar-1948,0,1.851,10.7056,2.8167,13.64,1.3629
16-Mar-1948,0,1.891,7.25,-0.2111,13.64,6.7648
17-Mar-1948,0,1.932,8.5556,-3.8556,13.64,10.571
18-Mar-1948,18.92,1.972,15.9444,1.0056,13.64,7.9283
19-Mar-1948,12.34,2.013,14.3,6.7611,13.64,6.6651
20-Mar-1948,1.28,2.054,22.1,2.5222,13.64,7.4629
21-Mar-1948,0.89,2.095,17.7889,3.7667,13.64,2.9253
22-Mar-1948,0,2.137,11.4889,-2.8667,13.64,1.3879
23-Mar-1948,0,2.178,16.4167,-1.4667,13.64,0.9158
24-Mar-1948,0,2.22,20.2389,-0.1667,13.64,0.7014
25-Mar-1948,0,2.262,22.0222,4.4278,13.64,0.5684
26-Mar-1948,0.11,2.304,22.9111,7.2444,13.64,0.5086
27-Mar-1948,0.22,2.346,7.7167,-3.2389,13.64,0.4554
28-Mar-1948,0,2.389,10.7444,-5.7167,13.64,0.4122
29-Mar-1948,0,2.431,8.65,2.55,13.64,0.3457
30-Mar-1948,1.72,2.473,16.0389,-2.8,13.64,0.3191
31-Mar-1948,0.06,2.516,10.7833,2.6444,13.64,0.2942
01-Apr-1948,0,2.559,11.15,-2.4944,29.63,0.2792
02-Apr-1948,0,2.601,8.3056,-1.9611,29.63,0.2543
03-Apr-1948,0,2.644,19.6667,-0.8389,29.63,0.2294
04-Apr-1948,3.33,2.687,23.2833,8.7778,29.63,0.2177
05-Apr-1948,1.05,2.729,19.6444,8.4222,29.63,0.2194
06-Apr-1948,3.58,2.772,19.1278,3.9611,29.63,0.2227
07-Apr-1948,1.99,2.815,23.1667,11.6944,29.63,0.2294
08-Apr-1948,0.03,2.857,15.9944,-0.6111,29.63,0.2294
09-Apr-1948,0,2.9,13.2278,-3.8889,29.63,0.2011
10-Apr-1948,0.3,2.942,18.2444,6.7444,29.63,0.1729
11-Apr-1948,0.25,2.985,16.7944,7.2278,29.63,0.1695
12-Apr-1948,0.18,3.027,12.4111,4.0611,29.63,0.1679
13-Apr-1948,0.05,3.07,12.2833,1.4333,29.63,0.1479
14-Apr-1948,0,3.112,18.7056,-1.1056,29.63,0.1396
15-Apr-1948,0,3.154,23.1444,8.4,29.63,0.1363
16-Apr-1948,0.01,3.196,19.6389,8.1167,29.63,0.1313
17-Apr-1948,0.02,3.238,17.9167,1.5389,29.63,0.1213
18-Apr-1948,0.02,3.279,30.1,10.7389,29.63,0.1097
19-Apr-1948,0,3.321,27.0778,16.3611,29.63,0.108
20-Apr-1948,0,3.362,23,7.5944,29.63,0.1014
21-Apr-1948,13.86,3.403,20.3833,2.6833,29.63,0.0931
22-Apr-1948,11.01,3.444,15.8944,7.45,29.63,0.0931
23-Apr-1948,2.18,3.485,26.3778,10.7389,29.63,0.1463
24-Apr-1948,2.32,3.526,25.8333,15.0667,29.63,0.256
25-Apr-1948,2.39,3.566,26.4278,14.9278,29.63,0.2177
26-Apr-1948,9.14,3.606,24.6333,13.9833,29.63,0.1729
27-Apr-1948,0.81,3.646,20.1056,9.5833,29.63,0.1862
28-Apr-1948,0,3.685,18.9167,6.8278,29.63,0.2044
29-Apr-1948,3.62,3.724,19.7611,5.3556,29.63,0.1695
