datetime,P,PE,T_max,T_min,GF,Q
01-Jan-1948,0,0.83,-2.5556,-10.6556,25.3,0.0339
02-Jan-1948,0,0.833,4.6389,-13.7611,25.3,0.0324
03-Jan-1948,0,0.83,10.4944,-3.8778,25.3,0.0317
04-Jan-1948,0,0.828,7.7667,-1.4222,25.3,0.031
05-Jan-1948,0,0.827,7.9667,-1.4611,25.3,0.0317
06-Jan-1948,0,0.826,9.2389,-5.7222,25.3,0.0331
07-Jan-1948,0,0.827,13.6278,0.8056,25.3,0.0339
08-Jan-1948,0,0.828,15.9389,1.6,25.3,0.0389
09-Jan-1948,0,0.83,10.8389,0.5333,25.3,0.0439
10-Jan-1948,0,0.833,7.3222,0.9333,25.3,0.0569
11-Jan-1948,0,0.837,10.7056,1.7833,25.3,0.0533
12-Jan-1948,0,0.841,6.8444,-2.3556,25.3,0.0526
13-Jan-1948,0,0.847,4.2611,-8.2167,25.3,0.049
14-Jan-1948,0,0.853,1.45,-12.7444,25.3,0.0439
15-Jan-1948,0,0.86,8.4722,-4.3833,25.3,0.0396
16-Jan-1948,0,0.868,-1.2278,-12.1889,25.3,0.0367
17-Jan-1948,0,0.877,-1.2,-13.4222,25.3,0.0331
18-Jan-1948,0,0.886,0.8667,-5.8056,25.3,0.031
19-Jan-1948,0,0.897,3.5889,-12.0833,25.3,0.0295
20-Jan-1948,0,0.908,9.7389,-5.9611,25.3,0.0288
21-Jan-1948,0,0.92,8.3111,-2.7278,25.3,0.0281
22-Jan-1948,0,0.933,6.5444,-8.3611,25.3,0.0274
23-Jan-1948,2.66,0.947,-7.1056,-16.3611,25.3,0.0274
24-Jan-1948,0.77,0.961,-6.0833,-12.4556,25.3,0.0274
25-Jan-1948,1.84,0.977,-1.7667,-15.9278,25.3,0.0274
26-Jan-1948,0.83,0.993,-5.8778,-11.8111,25.3,0.0274
27-Jan-1948,0,1.01,-10.7389,-16.9667,25.3,0.0274
28-Jan-1948,0.51,1.027,-5.25,-12.3278,25.3,0.0274
29-Jan-1948,1.47,1.046,-2.5556,-12.4444,25.3,0.0281
30-Jan-1948,0.27,1.065,-1.3,-9.7833,25.3,0.0281
31-Jan-1948,0,1.085,0.0611,-11.1333,25.3,0.0281
01-Feb-1948,0.04,1.106,0.6,-10.8778,23.71,0.0288
