,station,MAE,R_squared,MSE_squared,RMSE,NSE,KGE,PBias,r,Alpha,Beta
178,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1503000,0.2630538232605895,0.9123482150854786,0.3229722305990217,0.3229722305990217,0.9123482150854786,0.7936224593433221,8.795760039947645,0.9699011663972691,0.8157468859551625,0.9120423996005236
179,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12149000,1.3616408938198863,0.8178697794725988,5.41817813966377,5.41817813966377,0.8178697794725988,0.8094929720705101,15.074264018566357,0.9175389151534717,0.9177214875783676,0.8492573598143366
180,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3451500,0.270982359022216,0.8055034978479052,0.6185925263831709,0.6185925263831709,0.8055034978479052,0.7793386342261379,3.480379962807825,0.9038589056747681,0.8044571048118045,0.9651962003719219
181,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6914000,0.4605805618318605,0.5542828791752448,3.596234879280881,3.596234879280881,0.5542828791752448,0.5965075763754564,0.44219204957671415,0.7470247881012726,0.6856910362297455,0.9955780795042328
182,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2339500,0.4440701928449064,0.6916768011665405,0.46334234220311143,0.46334234220311143,0.6916768011665405,0.6703646256143134,9.556754946356667,0.8479684487038782,0.7235714722637783,0.9044324505364332
183,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3198500,0.4725700899154184,0.4954804833162618,2.1772104898517344,2.1772104898517344,0.4954804833162618,0.43546930057358013,7.908913122246905,0.7471730707710766,0.5014838380011829,0.920910868777531
184,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1628500,0.41339722550157737,0.04869447957684003,2.9054093286641596,2.9054093286641596,0.04869447957684003,0.47762289474076947,-24.709593599524712,0.5399735452025015,1.0140392093826913,1.2470959359952472
185,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1055500,0.40601654076832205,0.8900026482707761,0.5711213944893996,0.5711213944893996,0.8900026482707761,0.8407077173996234,-1.1951463183080195,0.9627136033955787,1.1544050467182971,1.0119514631830802
186,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7211500,0.014501028001355462,0.5461174839303422,0.0033774346256964186,0.0033774346256964186,0.5461174839303422,0.6814783796488574,-1.6406130967526813,0.7424144470769884,0.813354495304226,1.016406130967527
187,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3328500,0.2932724640254172,0.8775194169823599,0.3398614283997117,0.3398614283997117,0.8775194169823599,0.8647667052739841,-3.2860571110914107,0.938682215328823,0.8840329523022286,1.0328605711109142
188,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2058400,0.27852675996944903,0.2739375171622802,2.2464053482364195,2.2464053482364195,0.2739375171622802,0.23101470006656855,15.303826567369844,0.5518237156300406,0.3941487815629704,0.8469617343263017
189,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6340500,0.02428179044835158,0.7735770256025003,0.014717095338796685,0.014717095338796685,0.7735770256025003,0.7198448541508664,-24.96496474654389,0.8993616270554553,1.077678035230083,1.249649647465439
190,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2475500,0.37490689400307375,0.8074543926088328,1.1200121476464528,1.1200121476464528,0.8074543926088328,0.708199749781534,16.46837487479218,0.9122836537778178,0.77565096048496,0.8353162512520782
191,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7163000,0.6862987051801361,0.0012260488228755806,12.651202247995645,12.651202247995645,0.0012260488228755806,-0.4292748554882517,84.0285486230256,0.3454993175422549,0.04691250620727856,0.15971451376974402
192,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7056000,0.5275073166632959,0.4975443686184766,4.727751423993617,4.727751423993617,0.4975443686184766,0.7088129155267247,-7.783070931174332,0.731012329967853,0.9201380427064669,1.0778307093117434
193,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3269500,0.2638265241979903,0.29557910877995597,0.6470999009571416,0.6470999009571416,0.29557910877995597,0.24636890997739003,18.69196045236724,0.6393769450693495,0.3651993277052504,0.8130803954763275
194,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11427000,0.8375821157479361,0.6612111339301111,8.637673183291584,8.637673183291584,0.6612111339301111,0.7409043306475289,-19.329701332299,0.8521283813429911,1.088886528300823,1.1932970133229899
195,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7147800,0.2673181666426202,0.8057894075803249,0.5730616442619871,0.5730616442619871,0.8057894075803249,0.6861388330355492,20.794611454582196,0.9097837278381316,0.7829095354217545,0.7920538854541782
196,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12413000,0.3165256462011367,0.8774061026678611,0.9624613648758438,0.9624613648758438,0.8774061026678611,0.7363298622423102,7.6573373332283,0.9616624561590897,0.7506233916865492,0.9234266266677171
197,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6480000,0.03763800725072421,0.9331473262761494,0.005464453109427724,0.005464453109427724,0.9331473262761494,0.8945115058581161,10.077424827739446,0.9688203299964566,1.0004488417521398,0.8992257517226055
198,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3214000,0.47722339264210084,0.6227351900011866,1.4213873065050973,1.4213873065050973,0.6227351900011866,0.5897809192699686,26.956586433202748,0.8066060704667134,0.75872686224614,0.7304341356679724
199,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1634000,0.2422125573890951,0.5590130782158473,1.5081823579358546,1.5081823579358546,0.5590130782158473,0.5687015941927762,12.52822780067493,0.7548060869715322,0.668032214389588,0.8747177219932507
200,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4221000,0.4343871680136429,0.6267038169856236,1.1717708672133187,1.1717708672133187,0.6267038169856236,0.6140449439777156,-5.359055410625402,0.8031811236135075,0.6723543260201534,1.0535905541062538
