,station,MAE,R_squared,MSE_squared,MSE,NSE,KGE,r,Alpha,Beta
54,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2030500,0.6234667222577545,0.000534132977112578,2.9456423846141058,1.7162873840397783,0.000534132977112578,-0.1495688007205882,0.6854547330979882,0.08618626203632512,0.3774936506600358
55,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1064500,0.728790020047044,0.613396123497046,4.86616202432194,2.2059379012841545,0.613396123497046,0.6786779141068449,0.7856384930428263,0.7789791904739062,1.0919066318293076
56,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5422000,0.11924600382263166,0.9268679484784101,0.07864281645536883,0.28043326560051474,0.9268679484784101,0.9212776354307864,0.9637784610025251,0.9491257885106281,1.047927292864893
57,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3011020,0.33548177203067653,0.8420754205480756,0.5675935835212186,0.7533880696700862,0.8420754205480756,0.691574766690195,0.9499675132948951,0.7446516926809325,0.8344097926639436
58,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7052500,0.3269842063489863,0.7558517667179054,1.0795784984206478,1.0390276697088716,0.7558517667179054,0.7684559647466274,0.8716605589334577,0.8441691335426664,0.8866052506184733
59,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6860000,0.002348961195101469,0.3399696728231183,0.0002268105368061379,0.015060230303887716,0.3399696728231183,0.06851823129216494,0.676523939717279,0.343881421949116,0.4233459135707679
60,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4079000,0.0478041627541175,0.9715382655623745,0.008747442342033401,0.09352776241327171,0.9715382655623745,0.8846145013908469,0.9919258611821969,0.8887834086516576,0.9703437800707923
61,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1672500,0.267196891552597,0.7505131216282297,0.46703193811201255,0.6833973500914475,0.7505131216282297,0.6884397233941979,0.8813363746142859,0.7450029969033334,0.865965383647651
62,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2055000,0.3217783980316397,0.5930690859949861,0.8638291450956611,0.9294240932403577,0.5930690859949861,0.6358213932921892,0.7742742416844803,0.7493649564970797,1.1373172042564774
63,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6847000,0.0005891634157305722,0.3373611720754106,8.883881784533208e-06,0.002980584134785195,0.3373611720754106,0.4361416426797794,0.5916938876744647,0.6906356646453065,0.7643815080092106
64,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3365500,0.27746512161708864,0.8510276505675114,0.5699507479775368,0.7549508248737375,0.8510276505675114,0.8204414795582741,0.9263279909972794,0.8625643994312759,0.9109766713212829
65,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6897500,0.33368049902736147,0.6701240253658728,1.6770136384083998,1.2949956132776665,0.6701240253658728,0.6026409980946721,0.8395822044195086,0.6578150486003397,0.8772410235791039
